code,title,crn,meets,professor,start_date
BASC 20250,Foundations of Marketing,27175,TTh 9:30-10:45a,M. Olsen,2024-01-16
BASC 20250,Foundations of Marketing,31286,MW 2-3:15p,B. Essig,2024-01-16
BAUG 30100,Business Law Concepts,31179,TTh 9:30-10:45a,T. Murphy,2024-01-16
BAUG 30100,Business Law Concepts,31180,TTh 11a-12:15p,T. Murphy,2024-01-16
BAUG 30100,Business Law Concepts,31181,TTh 12:30-1:45p,T. Murphy,2024-01-16
BAUG 30100,Business Law Concepts,31182,MW 9:30-10:45a,L. Hollis,2024-01-16
BAUG 30210,Ten Years Hence,21218,F 10:40a-12:10p,J. O'Rourke,2024-01-16
BAUG 37000,Internship Special Studies,26566,TBA,G. Shropshire,2024-01-16
BES 13188,"USEM Catholicism and the Disciplines: 

USEM Catholicism & Disciplines: Old Money, New Money",31183,TTh 12:30-1:45p,D. Parker,2024-01-16
BES 20702,Honors Theological Ethics and Honorable Business,28594,MW 12:30-1:45p,M. Hirschfeld,2024-01-16
BES 20702,Honors Theological Ethics and Honorable Business: Theo Ethics & Business,32144,MW 2-3:15p,J. Sikorski,2024-01-16
BES 23001,Business Honors Program Colloquium II,28821,F 12:30-2:30p,C. Iffland,2024-01-16
BES 30310,Business and the Common Good,29262,MW 3:30-4:45p,M. Hirschfeld,2024-01-16
BES 30792,Honors Why Business? - The Role of Business in a Just and Humane Society,28035,M 12:30-1:45p,J. Otteson,2024-01-16
BES 30795,Why Business? - The Role of Business in a Just and Humane Society,28036,M 12:30-1:45p,J. Otteson,2024-01-16
BES 32792,Honors Why Business Discussion,31184,W 12:30-1:45p,J. Otteson,2024-01-16
BES 32795,Why Business Discussion Section,28038,W 12:30-1:45p,C. Iffland,2024-01-16
BES 32795,Why Business Discussion Section,28039,W 12:30-1:45p,J. Sikorski,2024-01-16
BES 32795,Why Business Discussion Section,28041,W 12:30-1:45p,G. Robson,2024-01-16
BES 32795,Why Business Discussion Section,31185,W 12:30-1:45p,D. Parker,2024-01-16
BES 33200,O'Hara Scholars Colloquium,31186,T 4:15-5:30p,D. O'Connor,2024-01-16
BES 33200,O'Hara Scholars Colloquium,31188,T 4:15-5:30p,G. Robson,2024-01-16
BES 33702,International Business Scholars Colloquium,28667,M 4-6p,J. Sikorski,2024-01-16
BES 43100,Economic Sins,32266,MW 9:30-10:45a,J. Otteson,2024-01-16
BES 43200,Business and Politics in America,32265,T 3:30-6p,C. Iffland,2024-01-16
BES 48000,Business Honors Program Capstone Thesis,31187,Th 5-6p,J. Otteson,2024-01-16
BES 60400,Graduate Why Business?,28037,M 12:30-1:45p,J. Otteson,2024-01-16
BES 60405,Graduate Why Business Discussion Section,28040,W 12:30-1:45p,J. Sikorski,2024-01-16
BES 63200,Graduate Business and Politics in America,33257,T 3:30-6p,C. Iffland,2024-01-16
BIOS 10010,The Climate Crisis: Intersection between Biology and Christianity,31436,TTh 2-3:15p,D. Medvigy,2024-01-16
BIOS 10115,Microbes and Man,28010,TTh 11a-12:15p,P. Vaughan,2024-01-16
BIOS 10119,Evolution and Society,26501,MWF 10:30-11:20a,K. Filchak,2024-01-16
BIOS 10172,Biology II: Molecules to Ecosystems,25160,MWF 11:30a-12:20p,D. Chaloner,2024-01-16
BIOS 10172,Biology II: Molecules to Ecosystems,25161,MWF 9:25-10:15a,K. Lewis,2024-01-16
BIOS 10172,Biology II: Molecules to Ecosystems,25162,MWF 9:25-10:15a,J. O'Tousa,2024-01-16
BIOS 10172,Biology II: Molecules to Ecosystems,25163,MWF 12:50-1:40p,M. Whaley,2024-01-16
BIOS 10172,Biology II: Molecules to Ecosystems,25164,MWF 12:50-1:40p,B. Rudenga,2024-01-16
BIOS 10172,Biology II: Molecules to Ecosystems,25165,MWF 12:50-1:40p,K. Lewis,2024-01-16
BIOS 10172,Biology II: Molecules to Ecosystems,26237,MWF 9:25-10:15a,B. Rudenga,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,25186,M 2-5p,R. Sensenig,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,25187,Th 2-5p,M. Perez Romero,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,25188,T 2-5p,M. Olsen,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,25189,W 2-5p,M. Olsen,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,25190,T 9:30a-12:25p,T. Agrelius,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,25191,Th 9:30a-12:25p,T. Agrelius,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,25192,M 2-5p,R. Sensenig,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,25193,T 9:30a-12:25p,M. McConnell,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,25194,T 9:30a-12:25p,M. McConnell,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,25195,Th 2-5p,M. Perez Romero,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,25196,Th 9:30a-12:25p,M. Olsen,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,25197,Th 9:30a-12:25p,M. Olsen,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,25198,M 2-5p,T. Agrelius,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,25199,M 2-5p,T. Agrelius,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,25200,Th 9:30a-12:25p,T. Agrelius,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,25201,T 9:30a-12:25p,T. Agrelius,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,25202,T 2-5p,M. Olsen,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,25203,W 2-5p,M. Olsen,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,31437,Th 2-5p,T. Agrelius,2024-01-16
BIOS 11174,Research Experience in Biology Laboratory,31438,Th 2-5p,T. Agrelius,2024-01-16
BIOS 20204,Introduction to Ecological Horticulture,26854,F 1:20-3:15p,T. Zimmerman-Niemier,2024-01-16
BIOS 20241,Molecular Cellular Biology,20891,MWF 10:30-11:20a,K. Vaughan,2024-01-16
BIOS 20303,Fundamentals of Genetics,20653,TTh 11a-12:15p,K. Adams,2024-01-16
BIOS 20401,Fundamentals of Biological Anthropology,25715,TTh 12:30-1:45p,S. Sheridan,2024-01-16
BIOS 20401,Fundamentals of Biological Anthropology,33256,TTh 9:30-10:45a,L. Finnigan,2024-01-16
BIOS 20480,Intro to Dyn Sys for Scientist,23742,MWF 11:30a-12:20p,A. Lim,2024-01-16
BIOS 21303,Fundamental Genetics Laboratory: Fundamental GeneticsLaboratory,20036,Th 2-5p,M. Whaley,2024-01-16
BIOS 23101,Professional Development for the Environmental Sciences,31439,TBA,D. Chaloner,2024-01-16
BIOS 27241,Molecular Cell Biology Research-Special Studies.,20836,T 2-5:30p,M. Whaley,2024-01-16
BIOS 27241,Molecular Cell Biology Research-Special Studies.,26940,W 2-5:30p,M. Whaley,2024-01-16
BIOS 27241,Molecular Cell Biology Research-Special Studies.,32922,M 2-5:30p,M. Whaley,2024-01-16
BIOS 30310,The History of Life,31440,MWF 9:25-10:15a,J. Feder,2024-01-16
BIOS 30312,General Ecology,20055,TTh 11a-12:15p,R. Sensenig,2024-01-16
BIOS 30338,Advanced Neurobiology,27001,TTh 11a-12:15p,C. Patzke,2024-01-16
BIOS 30341,Cell Biology,23987,TTh 11a-12:15p,J. Li,2024-01-16
BIOS 30341,Cell Biology,26530,TTh 12:30-1:45p,C. D'Souza-Schorey,2024-01-16
BIOS 30342,Developmental Biology,31441,MW 2-3:15p,P. Kulesa,2024-01-16
BIOS 30344,Vertebrate (Human) Physiology,21605,TTh 9:30-10:45a,G. Duffield,2024-01-16
BIOS 30401,Principles of Microbiology,22903,MW 11a-12:15p,P. Vaughan,2024-01-16
BIOS 30404,Vertebrate Biology,31442,MWF 9:25-10:15a,K. Filchak,2024-01-16
BIOS 30408,Arthropods and Human Disease,28012,TTh 9:30-10:45a,R. Hellenthal,2024-01-16
BIOS 30423,Genomes: from variation to phenotypes to personalized medicine,28015,TTh 12:30-1:45p,M. Ferdig,2024-01-16
BIOS 30424,Tumor Cell Biology,28017,MW 11a-12:15p,Z. Schafer,2024-01-16
BIOS 30456,Infectious Diseases: Biological Manifestations and Current Challenges,25239,MWF 9:25-10:15a,A. Flores Mireles,2024-01-16
BIOS 30465,Herpetology,28019,TTh 12:30-1:45p,J. Larson,2024-01-16
BIOS 31341,Cell Biology Laboratory,21706,T 2-5p,D. Veselik,2024-01-16
BIOS 31341,Cell Biology Laboratory,21707,W 1:55-4:55p,D. Veselik,2024-01-16
BIOS 31401,Principles of Microbiology Lab,22904,TTh 2-3:45p,P. Vaughan,2024-01-16
BIOS 31408,Arthropods and Human Disease Lab,28020,M 2-5p,R. Hellenthal,2024-01-16
BIOS 33201,Geographic Information Systems,27061,MW 9:30-10:45a,M. Sisk,2024-01-16
BIOS 35501,Introduction to UNDERC: Introduction to UNDERC (East),21303,M 7-9p,M. Cramer,2024-01-16
BIOS 36495,Junior Biological Sciences Honors Research Seminar,22942,TBA,A. Stark,2024-01-16
BIOS 37492,Teaching Practicum in the Life Sciences,27180,TBA,J. Robichaud,2024-01-16
BIOS 37493,Teaching Practicum in the Life Sciences,21301,TBA,J. Robichaud,2024-01-16
BIOS 37494,Teach Practicum/Life Sciences,21302,TBA,J. Robichaud,2024-01-16
BIOS 37494,Teach Practicum/Life Sciences,26623,TBA,M. Whaley,2024-01-16
BIOS 37494,Teach Practicum/Life Sciences,26626,TBA,J. McLachlan,2024-01-16
BIOS 37494,Teach Practicum/Life Sciences,29789,TBA,D. Veselik,2024-01-16
BIOS 40203,Neuroinfectious Diseases,25240,TTh 9:30-10:45a,F. Santiago Tirado,2024-01-16
BIOS 40310,Cancer Immunotherapy,24713,TTh 12:30-1:45p,X. Lu,2024-01-16
BIOS 40339,Human Gross Anatomy,29641,MW 12:30-1:45p,M. McConnell,2024-01-16
BIOS 40340,Human Anatomy,29642,MW 12:30-1:45p,M. McConnell,2024-01-16
BIOS 40411,Biostatistics,21073,TTh 9:30-10:45a,J. McLachlan,2024-01-16
BIOS 40411,Biostatistics,22545,TTh 9:30-10:45a,J. McLachlan,2024-01-16
BIOS 40414,The Biology of Stem Cells and the Emerging Field of Regenerative Medicine,31443,MW 9:30-10:45a,R. Wingert,2024-01-16
BIOS 40414,The Biology of Stem Cells and the Emerging Field of Regenerative Medicine,32858,MW 6-7:15p,R. Wingert,2024-01-16
BIOS 40415,Medical and Veterinary Parasitology,20105,TTh 12:30-1:45p,J. Robichaud,2024-01-16
BIOS 40425,Mammalogy,22661,TTh 2-3:15p,M. Cramer,2024-01-16
BIOS 40427,The Epidemiology and Ecology of Infectious Diseases,31444,MWF 2-2:50p,A. Perkins,2024-01-16
BIOS 40427,The Epidemiology and Ecology of Infectious Diseases,31452,MWF 2-2:50p,A. Perkins,2024-01-16
BIOS 40451,Rare Disease Advocacy Immersion,26852,Th 9:30-10:30a,B. Calhoun,2024-01-16
BIOS 40508,Population Genetics,31455,MW 11a-12:15p,H. Hollocher,2024-01-16
BIOS 40528,"Global Change Biology: Ecosystems, Society, and Health",32987,MW 11a-12:15p,A. Rocha,2024-01-16
BIOS 40565,Topics in Rare Disease Advocacy and Policy,31445,TTh 2-3:15p,B. Calhoun,2024-01-16
BIOS 40572,Clinical Research Rare & Neglected Diseases,32637,M 2-5p,K. Haldar,2024-01-16
BIOS 40580,Neurobiology of Pain,29038,MW 11a-12:15p,D. Lane,2024-01-16
BIOS 41340,Human Anatomy Laboratory,29643,Th 1:30-3:30p,M. Blakesley,2024-01-16
BIOS 41340,Human Anatomy Laboratory,29644,Th 3:50-5:50p,M. Blakesley,2024-01-16
BIOS 41340,Human Anatomy Laboratory,33262,Th 1:30-3:30p,M. Blakesley,2024-01-16
BIOS 41340,Human Anatomy Laboratory,33264,Th 3:50-5:50p,M. Blakesley,2024-01-16
BIOS 41344,Vertebrate (Human) Physiology Laboratory,21124,M 2-5p,J. Robichaud,2024-01-16
BIOS 41344,Vertebrate (Human) Physiology Laboratory,21354,M 2-5p,J. Robichaud,2024-01-16
BIOS 41344,Vertebrate (Human) Physiology Laboratory,21937,T 2-5p,J. Robichaud,2024-01-16
BIOS 41344,Vertebrate (Human) Physiology Laboratory,22491,T 2-5p,J. Robichaud,2024-01-16
BIOS 41344,Vertebrate (Human) Physiology Laboratory,22492,W 2-5p,J. Robichaud,2024-01-16
BIOS 41344,Vertebrate (Human) Physiology Laboratory,22871,W 2-5p,J. Robichaud,2024-01-16
BIOS 41344,Vertebrate (Human) Physiology Laboratory,22872,Th 2-5p,J. Robichaud,2024-01-16
BIOS 41344,Vertebrate (Human) Physiology Laboratory,22873,Th 2-5p,J. Robichaud,2024-01-16
BIOS 41415,Medical and Veterinary Parasitology Laboratory,21861,Th 2-5p,J. Robichaud,2024-01-16
BIOS 41415,Medical and Veterinary Parasitology Laboratory,22027,W 2-5p,J. Robichaud,2024-01-16
BIOS 41425,Mammalogy Laboratory,22662,F 2-5p,M. Cramer,2024-01-16
BIOS 41425,Mammalogy Laboratory,22663,W 2-5p,M. Cramer,2024-01-16
BIOS 42411,Biostatistics Tutorial,20130,W 2-2:50p,J. McLachlan,2024-01-16
BIOS 42411,Biostatistics Tutorial,20457,W 3-3:50p,J. McLachlan,2024-01-16
BIOS 42411,Biostatistics Tutorial,20715,W 2-2:50p,J. McLachlan,2024-01-16
BIOS 42411,Biostatistics Tutorial,21816,W 3-3:50p,J. McLachlan,2024-01-16
BIOS 42411,Biostatistics Tutorial,22546,W 4:05-4:55p,J. McLachlan,2024-01-16
BIOS 42411,Biostatistics Tutorial,22547,W 4:05-4:55p,J. McLachlan,2024-01-16
BIOS 42411,Biostatistics Tutorial,25302,W 5:10-6p,J. McLachlan,2024-01-16
BIOS 42411,Biostatistics Tutorial,26572,W 5:10-6p,J. McLachlan,2024-01-16
BIOS 42411,Biostatistics Tutorial,28026,W 12:50-1:40p,J. McLachlan,2024-01-16
BIOS 42411,Biostatistics Tutorial,28027,W 12:50-1:40p,J. McLachlan,2024-01-16
BIOS 46494,Directed Readings Environmental Sciences Opinion Editorials,25355,TBA,D. Chaloner,2024-01-16
BIOS 46497,Directed Readings,20443,TBA,D. Veselik,2024-01-16
BIOS 46497,Directed Readings,22756,TBA,K. Kolberg,2024-01-16
BIOS 46497,Directed Readings,26524,TBA,S. Reifenberg,2024-01-16
BIOS 46497,Directed Readings,26525,TBA,M. Ravosa,2024-01-16
BIOS 46497,Directed Readings,26535,TBA,S. Boyd,2024-01-16
BIOS 46497,Directed Readings,26536,TBA,Z. Schafer,2024-01-16
BIOS 46497,Directed Readings,26621,TBA,D. Boone,2024-01-16
BIOS 46497,Directed Readings,26639,TBA,D. Chaloner,2024-01-16
BIOS 46497,Directed Readings,26652,TBA,M. Fraser,2024-01-16
BIOS 46497,Directed Readings,27275,TBA,J. Robichaud,2024-01-16
BIOS 46497,Directed Readings,29657,TBA,J. Torres Dowdall,2024-01-16
BIOS 46497,Directed Readings,32956,TBA,B. Calhoun,2024-01-16
BIOS 46497,Directed Readings,33259,TBA,S. Lee,2024-01-16
BIOS 48498,Undergraduate Research,20007,TBA,M. Ferdig,2024-01-16
BIOS 48498,Undergraduate Research,20075,TBA,B. Gibson,2024-01-16
BIOS 48498,Undergraduate Research,20096,TBA,N. Besansky,2024-01-16
BIOS 48498,Undergraduate Research,20114,TBA,X. Lu,2024-01-16
BIOS 48498,Undergraduate Research,20116,TBA,J. O'Tousa,2024-01-16
BIOS 48498,Undergraduate Research,20156,TBA,K. Haldar,2024-01-16
BIOS 48498,Undergraduate Research,20246,TBA,M. Pfrender,2024-01-16
BIOS 48498,Undergraduate Research,20312,TBA,H. Hollocher,2024-01-16
BIOS 48498,Undergraduate Research,20362,TBA,R. Dahl,2024-01-16
BIOS 48498,Undergraduate Research,20367,TBA,D. Medvigy,2024-01-16
BIOS 48498,Undergraduate Research,20391,TBA,J. Feder,2024-01-16
BIOS 48498,Undergraduate Research,20398,TBA,R. Sensenig,2024-01-16
BIOS 48498,Undergraduate Research,20405,TBA,M. Cramer,2024-01-16
BIOS 48498,Undergraduate Research,20424,TBA,W. Leevy,2024-01-16
BIOS 48498,Undergraduate Research,20437,TBA,S. Stack,2024-01-16
BIOS 48498,Undergraduate Research,20529,TBA,S. Boyd,2024-01-16
BIOS 48498,Undergraduate Research,20565,TBA,R. Hellenthal,2024-01-16
BIOS 48498,Undergraduate Research,20672,TBA,M. Scheel,2024-01-16
BIOS 48498,Undergraduate Research,20727,TBA,C. Patzke,2024-01-16
BIOS 48498,Undergraduate Research,20735,TBA,C. Smith,2024-01-16
BIOS 48498,Undergraduate Research,20737,TBA,M. McDowell,2024-01-16
BIOS 48498,Undergraduate Research,20742,TBA,C. D'Souza-Schorey,2024-01-16
BIOS 48498,Undergraduate Research,20765,TBA,M. Perez Romero,2024-01-16
BIOS 48498,Undergraduate Research,20792,TBA,P. Champion,2024-01-16
BIOS 48498,Undergraduate Research,20812,TBA,S. Jones,2024-01-16
BIOS 48498,Undergraduate Research,20895,TBA,S. Lee,2024-01-16
BIOS 48498,Undergraduate Research,20991,TBA,K. Olson,2024-01-16
BIOS 48498,Undergraduate Research,20999,TBA,E. Archie,2024-01-16
BIOS 48498,Undergraduate Research,21022,TBA,J. McLachlan,2024-01-16
BIOS 48498,Undergraduate Research,21028,TBA,J. Romero-Severson,2024-01-16
BIOS 48498,Undergraduate Research,21040,TBA,G. Lamberti,2024-01-16
BIOS 48498,Undergraduate Research,21163,TBA,K. Lewis,2024-01-16
BIOS 48498,Undergraduate Research,21164,TBA,J. Prosperi,2024-01-16
BIOS 48498,Undergraduate Research,21509,TBA,D. Chaloner,2024-01-16
BIOS 48498,Undergraduate Research,21606,TBA,H. Goodson,2024-01-16
BIOS 48498,Undergraduate Research,22026,TBA,A. Rocha,2024-01-16
BIOS 48498,Undergraduate Research,22069,TBA,Z. Schafer,2024-01-16
BIOS 48498,Undergraduate Research,22072,TBA,D. Hyde,2024-01-16
BIOS 48498,Undergraduate Research,22083,TBA,D. Lane,2024-01-16
BIOS 48498,Undergraduate Research,22084,TBA,C. Bergeman,2024-01-16
BIOS 48498,Undergraduate Research,22133,TBA,N. Achee,2024-01-16
BIOS 48498,Undergraduate Research,22136,TBA,N. Swenson,2024-01-16
BIOS 48498,Undergraduate Research,22137,TBA,M. Olsen,2024-01-16
BIOS 48498,Undergraduate Research,22256,TBA,P. Huber,2024-01-16
BIOS 48498,Undergraduate Research,22257,TBA,J. Tank,2024-01-16
BIOS 48498,Undergraduate Research,22260,TBA,C. Koepfli,2024-01-16
BIOS 48498,Undergraduate Research,22262,TBA,M. McConnell,2024-01-16
BIOS 48498,Undergraduate Research,22266,TBA,A. Mukherjee,2024-01-16
BIOS 48498,Undergraduate Research,22355,TBA,G. Duffield,2024-01-16
BIOS 48498,Undergraduate Research,22356,TBA,D. Flagel,2024-01-16
BIOS 48498,Undergraduate Research,22357,TBA,L. Li,2024-01-16
BIOS 48498,Undergraduate Research,22358,TBA,F. Santiago Tirado,2024-01-16
BIOS 48498,Undergraduate Research,22359,TBA,J. Robichaud,2024-01-16
BIOS 48498,Undergraduate Research,22360,TBA,J. Schorey,2024-01-16
BIOS 48498,Undergraduate Research,22361,TBA,J. Shrout,2024-01-16
BIOS 48498,Undergraduate Research,22483,TBA,D. Hanjaya Putra,2024-01-16
BIOS 48498,Undergraduate Research,22486,TBA,J. Li,2024-01-16
BIOS 48498,Undergraduate Research,22487,TBA,K. Vaughan,2024-01-16
BIOS 48498,Undergraduate Research,22493,TBA,P. Vaughan,2024-01-16
BIOS 48498,Undergraduate Research,22494,TBA,D. Veselik,2024-01-16
BIOS 48498,Undergraduate Research,22516,TBA,M. Whaley,2024-01-16
BIOS 48498,Undergraduate Research,22521,TBA,R. Wingert,2024-01-16
BIOS 48498,Undergraduate Research,22548,TBA,K. Adams,2024-01-16
BIOS 48498,Undergraduate Research,22549,TBA,J. Grieco,2024-01-16
BIOS 48498,Undergraduate Research,22550,TBA,K. Eberhard,2024-01-16
BIOS 48498,Undergraduate Research,22551,TBA,S. Gursky,2024-01-16
BIOS 48498,Undergraduate Research,22552,TBA,S. Schmid,2024-01-16
BIOS 48498,Undergraduate Research,22553,TBA,M. Schurr,2024-01-16
BIOS 48498,Undergraduate Research,22554,TBA,S. Zhang,2024-01-16
BIOS 48498,Undergraduate Research,22555,TBA,R. Nerenberg,2024-01-16
BIOS 48498,Undergraduate Research,22556,TBA,S. Sheridan,2024-01-16
BIOS 48498,Undergraduate Research,22557,TBA,J. Brockmole,2024-01-16
BIOS 48498,Undergraduate Research,22558,TBA,J. Rohr,2024-01-16
BIOS 48498,Undergraduate Research,22559,TBA,J. Torres Dowdall,2024-01-16
BIOS 48498,Undergraduate Research,22874,TBA,S. Monroe,2024-01-16
BIOS 48498,Undergraduate Research,22875,TBA,G. Radvansky,2024-01-16
BIOS 48498,Undergraduate Research,22876,TBA,K. Kolberg,2024-01-16
BIOS 48498,Undergraduate Research,22877,TBA,J. Payne,2024-01-16
BIOS 48498,Undergraduate Research,22878,TBA,X. Lu,2024-01-16
BIOS 48498,Undergraduate Research,23115,TBA,N. Lobo,2024-01-16
BIOS 48498,Undergraduate Research,23404,TBA,A. Stark,2024-01-16
BIOS 48498,Undergraduate Research,23405,TBA,D. Boone,2024-01-16
BIOS 48498,Undergraduate Research,23408,TBA,A. Perkins,2024-01-16
BIOS 48498,Undergraduate Research,23409,TBA,N. Michael,2024-01-16
BIOS 48498,Undergraduate Research,23426,TBA,A. Flores Mireles,2024-01-16
BIOS 48498,Undergraduate Research,25314,TBA,S. Rund,2024-01-16
BIOS 48498,Undergraduate Research,26533,TBA,B. Calhoun,2024-01-16
BIOS 48498,Undergraduate Research,26656,TBA,G. Siwo,2024-01-16
BIOS 48498,Undergraduate Research,26662,TBA,S. Schnell,2024-01-16
BIOS 48498,Undergraduate Research,26960,TBA,N. Lobo,2024-01-16
BIOS 48498,Undergraduate Research,27011,TBA,J. Koen,2024-01-16
BIOS 48498,Undergraduate Research,27215,TBA,G. Belovsky,2024-01-16
BIOS 48498,Undergraduate Research,27216,TBA,T. Agrelius,2024-01-16
BIOS 48498,Undergraduate Research,27231,TBA,D. Gondoli,2024-01-16
BIOS 48498,Undergraduate Research,27254,TBA,H. Beidinger,2024-01-16
BIOS 51340,Human Anatomy Laboratory,33348,Th 1:30-3:30p,M. Blakesley,2024-01-16
BIOS 60132,Introduction to Computational Genomics: Applied Bioinformatics,32825,MW 9:30-10:45a,S. Sanders,2024-01-16
BIOS 60206,Biosocial Determinants of Health,24095,MW 11a-12:15p,M. Donahue,2024-01-16
BIOS 60340,Human Anatomy,29660,MW 12:30-1:45p,M. McConnell,2024-01-16
BIOS 60408,Arthropods and Human Disease,28013,TTh 9:30-10:45a,R. Hellenthal,2024-01-16
BIOS 60456, Infectious Diseases: Biological Manifestations and Current Challenges,25885,MWF 9:25-10:15a,A. Flores Mireles,2024-01-16
BIOS 60508,Population Genetics,31454,MW 11a-12:15p,H. Hollocher,2024-01-16
BIOS 60530,Immunobiology of Infectious Disease,26481,TTh 12:30-1:45p,J. Schorey,2024-01-16
BIOS 60532,Molecular Biology II,22905,TTh 9:30-10:45a,J. Prosperi,2024-01-16
BIOS 60552,Topics in Ecology,26985,W 9-10:30a,S. Jones,2024-01-16
BIOS 60565,Topics in Rare and Neglected Neurological Diseases,31447,M 2-5p,K. Haldar,2024-01-16
BIOS 60570,Topics in Cell Biology,24715,TTh 12:30-1:45p,X. Lu,2024-01-16
BIOS 60574,Topics in Evolutionary and Systematic Biology,20618,Th 2-3:45p,J. Feder,2024-01-16
BIOS 60577,Topics in Genetics/Molecular Biology,28016,TTh 12:30-1:45p,M. Ferdig,2024-01-16
BIOS 60579,Topics in Parasitology and Vector Biology; Medical and Veterinary Parasitology,20015,TTh 12:30-1:45p,J. Robichaud,2024-01-16
BIOS 60580,Topics in Cell Biology: Membrane Trafficking in Disease,31451,F 1-3p,C. D'Souza-Schorey,2024-01-16
BIOS 60581,Graduate Seminar,29675,TBA,R. Wingert,2024-01-16
BIOS 60581,Graduate Seminar: Cell Seminar,20344,M 12:30-1:45p; F 3:30-5p,D. Boone,2024-01-16
